participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,keep
p10,38,174,1499.0,wide_to_narrow,0.01,1788209425.5115168,0.39037513732910156,0.2955558853840271,0.2955558853840271,0.1309093543046357,-0.0120146148880891,0.020444114615972897,0.30207189226917325,0.13430102219860793,0.31595827773691976,0.132278623423526,0.0022790053649515358,False,False,False,False,1,,False,True
p10,38,174,1500.0,wide_to_narrow,0.01,1788209426.1721418,0.8407502174377441,0.3976482709318213,0.3976482709318213,0.1302206125827814,0.0605199748746094,0.060351729068178706,0.4621406788152342,0.12984053823221858,0.4760270642829807,0.12781813945713666,0.018158622252010793,False,False,False,False,1,,False,True
p10,38,175,1503.0,wide_to_narrow,0.05,1788209428.7145188,0.40537309646606445,0.0,0.0,0.13,0.1612927915242787,0.19,0.17620073130096503,0.12903768754792266,0.19008711676871154,0.12701528877284074,0.0029859823242814588,False,False,False,True,1,,False,True
p10,38,175,1504.0,wide_to_narrow,0.05,1788209429.1498995,0.8708674907684326,0.1792229855374139,0.1792229855374139,0.1274656456953642,0.0352284983539503,0.08077701446258612,0.24704646253978985,0.13472958617995212,0.26093284800753636,0.1327071874048702,0.002863401657164489,False,False,False,False,1,,False,True
p10,38,175,1505.0,wide_to_narrow,0.01,1788209430.165892,0.535498857498169,0.3150522124774966,0.3150522124774966,0.1312537251655629,-0.0006287552275111,0.08094778752250342,0.3814444448573235,0.12705089225780986,0.39533083032507,0.12502849348272793,0.005016339811568257,True,False,False,True,1,,False,False
p10,38,175,1506.0,wide_to_narrow,0.01,1788209430.751392,0.2752537727355957,0.424572050076879,0.424572050076879,0.1307415315174381,0.0344279504951705,0.033427949923121036,0.4707258298999698,0.13125682937592612,0.4846122153677163,0.1292344306008442,0.026623224885100587,False,True,False,False,1,,False,False
p10,69,176,1508.0,constrained_to_unconstrained,0.03,1788209432.998516,0.3653748035430908,0.00043923826353900003,0.000439238263539,0.1300152101087881,0.0032222556730001,0.015422830701978254,0.002260245941960542,0.12383429988897926,0.01614663140970705,0.12181190111389734,0.008193042118361105,False,False,False,True,1,,False,True
p10,69,176,1509.0,constrained_to_unconstrained,0.03,1788209433.408891,0.275249719619751,0.0841944540885068,0.0841944540885068,0.13159809602649,0.0387300491836508,0.06252968384252779,0.13341107220564127,0.13412572348875806,0.14729745767338778,0.13210332471367614,0.0021800620124511902,False,False,False,True,1,,False,True
p10,69,176,1511.0,constrained_to_unconstrained,,1788209434.039516,0.3102579116821289,0.38333333333333336,0.3925562811122212,0.1265142091036925,0.0,0.0,0.39918330208785685,0.12788169783129777,0.41306968755560336,0.12585929905621585,0.030023260428177517,False,False,False,False,1,,False,True
p10,69,177,1514.0,constrained_to_unconstrained,0.03,1788209436.241516,0.2852497100830078,0.0,0.0,0.13,0.3583400182182661,0.3375324675324676,0.32387685498909724,0.1355005775234443,0.33776324045684375,0.13347817874836237,0.003485826092647876,False,False,False,False,1,,False,True
p10,69,177,1515.0,constrained_to_unconstrained,,1788209436.6568909,0.48550987243652344,0.3074169233751345,0.3074169233751345,0.1303811963106085,0.0739760777792348,0.07591640995819887,0.39718577231039753,0.12255935418874175,0.41107215777814404,0.12053695541365983,0.02930855838186329,True,False,False,False,1,,False,False
p10,69,178,1518.0,constrained_to_unconstrained,0.03,1788209438.6987648,0.3403747081756592,0.0,0.0,0.13,0.19023758363514,0.20818965517241395,0.19376302585440772,0.12915101203573331,0.20764941132215423,0.1271286132606514,0.002921767482988766,False,False,False,False,1,,False,True
p10,69,178,1519.0,constrained_to_unconstrained,,1788209439.3093898,0.09000015258789062,0.3637675466109053,0.3637675466109053,0.1340086920529801,0.0162175660437511,0.019565786722428036,0.401902518794979,0.12366932424268448,0.4157889042627255,0.12164692546760256,0.033513250192969836,False,False,False,False,1,,False,True
p10,26,179,1524.0,gentle_sinusoidal,0.01,1788209443.7985148,0.815748929977417,0.0004987074371375999,0.0003810803020766,0.130385367455475,0.052906100236704,0.07390455611639472,0.056341879150041824,0.13896673633304793,0.07022826461778833,0.136944337557966,0.007118192725971542,False,False,False,True,1,,False,True
p10,26,179,1525.0,gentle_sinusoidal,0.01,1788209444.654265,0.6406240463256836,0.07725227817467517,0.0747749649313957,0.1431815843198811,0.0383182067020461,0.054294265965835115,0.11463431234980995,0.13528548424897033,0.12852069781755646,0.1332630854738884,0.008104997255092587,False,False,False,True,1,,False,True
p10,26,179,1526.0,gentle_sinusoidal,0.01,1788209445.3248918,1.0759971141815186,0.1173094421742458,0.113830016675106,0.133411721803384,0.0266804633982163,0.07982280825271779,0.17470919058210765,0.12417323896181501,0.18859557604985416,0.12215084018673308,0.005646562086043223,False,False,False,True,1,,False,True
p10,26,179,1527.0,gentle_sinusoidal,0.01,1788209446.4410138,1.111006259918213,0.19646890500054265,0.1893068171992057,0.1167901490066225,0.0430229593354006,0.08309648572260508,0.25740475359586795,0.1321907448735716,0.27129113906361446,0.13016834609848968,0.013171019445612525,False,False,False,True,2,,False,True
p10,26,179,1528.0,gentle_sinusoidal,0.01,1788209447.1866388,0.36538124084472656,0.23622986002517132,0.2268246505467132,0.1294742844139784,0.0223226096789482,0.03509769491596504,0.24955389090866223,0.13124657262652617,0.26344027637640877,0.12922417385144425,0.012232118737330114,False,False,False,True,1,1527.0,False,False
p10,26,179,1529.0,gentle_sinusoidal,0.01,1788209447.582016,0.6806228160858154,0.2728968269079031,0.2612774806521692,0.1422469253041546,0.001445436822004,0.053159114808964014,0.29747458672834054,0.13329892065604299,0.31136097219608705,0.13127652188096106,0.010305223395473306,False,False,False,True,1,,False,True
p10,26,179,1530.0,gentle_sinusoidal,0.01,1788209448.297643,0.38037109375,0.31121488489486027,0.2994417792169221,0.1439841313791043,0.0218766287568655,0.02955701887011586,0.31007492611625953,0.1294633256913115,0.32396131158400604,0.12744092691622957,0.010118444316425295,False,False,False,False,1,,False,True
p10,26,179,1531.0,gentle_sinusoidal,0.01,1788209448.7981389,1.4313750267028809,0.32716540712312253,0.3146711685821486,0.1395186258278145,-0.0063165054982966,0.07918963763943077,0.37504877703779355,0.11281062058451073,0.38893516250554006,0.11078822180942881,0.005188312378400731,True,False,False,True,1,,False,False
p10,26,179,1532.0,gentle_sinusoidal,0.01,1788209450.259514,0.48549962043762207,0.43847061228929357,0.4215581499848986,0.1189517392355064,0.0127689024058694,0.03594442985115087,0.44761761762234564,0.1161600737434049,0.46150400309009215,0.11413767496832297,0.015254086631642207,False,False,False,False,1,,False,True
