participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
B,3,85,643.0,mid_sinusoidal,0.03,1786749121.6255803,0.4503750801086426,0.43203683386064856,0.0669867940323236,0.06556860381347951,0.4445690384801326,0.12263311640599842,0.4505119291917062,0.12190801481806444,0.001441061429770737,False,False,False,True
B,3,85,644.0,mid_sinusoidal,0.03,1786749122.1059554,0.030125141143798828,0.5064569510246211,-0.001134206165788,0.0007891887564385192,0.4622836367948993,0.11870373311110197,0.4682265275064729,0.117978631523168,0.014769398903936642,False,False,False,True
B,10,86,646.0,corner,0.05,1786749123.8727045,0.2902498245239258,0.0,0.0,0.004,-0.0019049396963704654,0.13787975557260887,0.004037951015203133,0.1371546539846749,0.007154754637300953,False,False,False,True
B,10,86,647.0,corner,0.05,1786749124.2179544,0.19025468826293945,0.0932851945875175,0.0241221026211722,0.028714805412482503,0.11648612140033111,0.13321797672633018,0.12242901211190471,0.1324928751383962,0.0025295212685001803,False,False,False,True
B,10,86,648.0,corner,0.05,1786749124.5433292,0.205125093460083,0.16451145837812026,0.007989561966281,-0.0031781250447869003,0.16129464124555598,0.13891818264402164,0.1672375319571296,0.13819308105608769,0.013905539172006142,True,False,False,False
B,10,86,649.0,corner,0.05,1786749124.8085794,0.29524970054626465,0.22999139838507984,0.0499825619960811,0.053341934948253594,0.17817746539610224,0.23117936493442778,0.18412035610767585,0.23045426334649383,0.0009087133955772254,False,False,False,True
B,10,86,650.0,corner,0.05,1786749125.163829,0.1601252555847168,0.33805074555669234,0.0149134408386292,0.019282587776641158,0.25087259234183273,0.21198948967416492,0.25681548305340635,0.21126438808623094,0.018742767210201013,False,False,False,True
B,10,86,651.0,corner,0.05,1786749125.3640835,0.21012496948242188,0.38003890013570657,0.0552649393583611,0.058627766530960246,0.2897040291748358,0.1988889132532896,0.2956469198864094,0.19816381166535563,0.01102096426646497,False,False,False,True
B,10,86,652.0,corner,0.05,1786749125.6193292,0.37024903297424316,0.44676320856964047,0.0384473837392205,0.04190345809702639,0.31408194527393263,0.14898100530217115,0.32002483598550624,0.1482559037142372,0.013360620279827823,False,False,False,True
B,10,86,653.0,corner,0.05,1786749126.0497034,0.37024974822998047,0.5801224572497402,0.0627143249305406,0.07254420941692674,0.44647349394992436,0.13525616001365862,0.452416384661498,0.13453105842572466,0.00453796557274752,False,False,False,True
B,10,87,656.0,corner,0.05,1786749128.0465865,0.09499883651733398,0.00032875654979780004,-0.0003287564676086,0.0016712434502022,-0.004461489559380511,0.13171500987229456,0.0014814011521930874,0.13098990828436058,0.0011175254701313762,False,False,False,True
B,10,87,657.0,corner,0.05,1786749128.2067022,0.5305001735687256,0.0770831030381345,0.1018078315896702,0.08825023029519886,0.13573621144478365,0.14358958958804613,0.14167910215635726,0.14286448800011214,0.011686250203925094,False,False,False,True
B,10,87,658.0,corner,0.05,1786749128.7822025,0.23524975776672363,0.22380194371179934,-0.007562770558756,-0.00846861037846594,0.17304602388651838,0.1936468838455757,0.17898891459809196,0.19292178225764173,0.025672135333141576,False,False,False,True
B,10,87,659.0,corner,0.05,1786749129.0774522,0.2752530574798584,0.3216935479835491,0.0597483707142983,0.06363978534978443,0.27943674587455636,0.21481482622042117,0.28537963658612997,0.2140897246324872,0.015910342744934945,False,False,False,True
B,10,87,660.0,corner,0.05,1786749129.4028273,0.4353752136230469,0.3934516891276112,0.1029666642730164,0.10321497753905567,0.3049295955709697,0.1410051338146632,0.3108724862825433,0.14028003222672925,0.004215131870926412,False,False,False,True
B,10,87,661.0,corner,0.05,1786749129.9032023,0.33037519454956055,0.5682649305610497,0.0690574392842592,0.07440173610561729,0.4361999054219087,0.1332068064972155,0.4421427961334823,0.13248170490928152,0.0025363949992639177,False,False,False,True
B,67,88,664.0,constrained_to_unconstrained,0.03,1786749131.1193273,0.2402489185333252,0.0,0.0,0.00594827586206897,-0.0009628380174261311,0.13183089361890193,0.0049800526941474665,0.13110579203096795,0.0014697728119175985,False,False,False,True
B,67,88,665.0,constrained_to_unconstrained,0.03,1786749131.4597013,0.580510139465332,0.1342069320868294,0.1267873667306351,0.12745167770097013,0.25108811878132703,0.1479281672562644,0.25703100949290064,0.1472030656683304,0.007631972431288407,False,False,False,True
B,67,88,666.0,constrained_to_unconstrained,,1786749132.0903263,0.37525391578674316,0.29996344128193797,0.0346600953430143,0.0349057036401475,0.2961261247549226,0.20776407156204424,0.3020690154664962,0.20703896997411025,0.001412581616334615,False,False,False,True
B,67,89,667.0,constrained_to_unconstrained,0.03,1786749133.3914645,0.04511070251464844,0.0009665876550195001,-0.0009665866884328,-0.0009665876550195001,-0.005026986777359187,0.1350890685493571,0.0009159039342144107,0.1343639669614231,0.004459045599352157,False,False,False,True
B,67,89,668.0,constrained_to_unconstrained,0.03,1786749133.4915764,0.2802586555480957,0.0538455145306205,0.0392314202763112,0.05322345098662096,0.1008893259748544,0.12227664530703918,0.10683221668642799,0.1215515437191052,0.008451772804511629,False,False,False,True
B,67,89,669.0,constrained_to_unconstrained,0.03,1786749133.8268254,0.3503749370574951,0.2118076437096061,0.004202077355437,0.02214968251386898,0.23409678853847002,0.1276193778236099,0.2400396792500436,0.12689427623567595,0.00942703067932537,False,False,False,True
B,67,89,670.0,constrained_to_unconstrained,,1786749134.2773254,0.41037511825561523,0.31172433991395754,0.0257484982610595,0.02908079434334032,0.301926452117145,0.21054153204947604,0.30786934282871864,0.20981643046154208,0.0012166050000791742,False,False,False,True
B,80,90,672.0,constrained_to_unconstrained,0.05,1786749135.8888254,0.03500008583068848,0.0005272756935760001,-0.0005272751663008,-0.0005272756935760001,-0.007820953943734776,0.13507894544093654,-0.0018780632321611784,0.13435384385300259,0.004741632398270037,False,False,False,True
B,80,90,673.0,constrained_to_unconstrained,0.05,1786749136.0189505,0.31024885177612305,0.0545018596578229,0.1637123300502463,0.1834497858723369,0.2211651337664511,0.15436138801613014,0.2271080244780247,0.15363628642819616,0.022297216013428607,False,False,False,True
B,80,90,674.0,constrained_to_unconstrained,,1786749136.3942003,0.3403739929199219,0.2862427161373054,0.1119236724642835,0.10676601723096563,0.37042427819728396,0.2014642371511147,0.3763671689088576,0.20073913556318074,0.005015292882709356,False,False,False,True
B,80,90,675.0,constrained_to_unconstrained,,1786749136.7645743,0.07012486457824707,0.39878343053921417,3.4744068733161245e-10,0.004164859741756233,0.3918084144372516,0.1957482771072304,0.39775130514882523,0.19502317551929643,0.020789015917020225,False,False,False,True
