participant,type_label,trial_id,width_mm,round,t,amp,lead_pre,lead_post,v_pre,catchup_s,min_lead,dist,dphi
p02,gentle,27,12.500000,3,0.120121,0.010000,0.027000,0.037000,,0.010014,0.024000,,
p02,gentle,27,12.500000,3,0.140135,0.011000,0.024000,0.035000,,0.130127,0.000000,,
p02,gentle,27,12.500000,3,0.280254,0.010000,0.000000,0.010000,0.268968,0.380250,-0.014000,,
p02,gentle,27,12.500000,3,0.670621,0.008000,-0.009000,-0.001000,0.015780,0.430500,-0.012000,,
p02,gentle,27,12.500000,3,1.111121,0.047000,-0.012000,0.035000,0.021025,0.620499,-0.010000,,
p02,gentle,27,12.500000,3,1.751620,0.026000,-0.007000,0.019000,0.099935,1.121124,-0.029000,,
p02,gentle,27,12.500000,3,2.882745,0.016000,-0.027000,-0.011000,0.052562,0.370375,-0.048000,,
p02,gentle,27,12.500000,3,3.273120,0.033000,-0.045000,-0.012000,0.047307,0.290262,-0.021000,,
p02,gentle,27,12.500000,3,3.593382,0.010000,-0.008000,0.002000,-0.068371,0.450499,-0.022000,,
p02,gentle,27,12.500000,3,4.053869,0.032000,-0.012000,0.020000,-0.021025,0.160125,0.020000,,
p02,gentle,27,12.500000,3,4.233994,0.009000,0.027000,0.036000,-0.043716,0.020000,0.025000,,
p02,gentle,27,12.500000,3,4.263994,0.010000,0.025000,0.035000,,0.310250,-0.010000,,
p02,gentle,27,12.500000,3,4.584244,0.008000,-0.010000,-0.002000,0.173570,0.130009,-0.025000,,
p02,gentle,27,12.500000,3,4.724378,0.028000,-0.025000,0.003000,0.176911,,,,
p02,gentle,28,16.500000,1,0.860750,0.008000,-0.014000,-0.006000,-0.010519,0.300370,-0.019000,,
p02,gentle,28,16.500000,1,1.171125,0.036000,-0.014000,0.022000,0.026281,0.990875,-0.004000,,
p02,gentle,28,16.500000,1,2.172000,0.008000,0.001000,0.009000,0.021039,0.870884,-0.010000,,
p02,gentle,28,16.500000,1,3.052884,0.019000,-0.010000,0.009000,0.026281,0.610500,-0.021000,,
p02,gentle,28,16.500000,1,3.683375,0.029000,-0.019000,0.010000,0.089414,0.460495,-0.027000,,
p02,gentle,28,16.500000,1,4.153874,0.010000,-0.024000,-0.014000,0.036794,0.170120,-0.025000,,
p02,gentle,28,16.500000,1,4.333999,0.012000,-0.020000,-0.008000,0.035269,0.260250,-0.040000,,
p02,gentle,28,16.500000,1,4.604249,0.045000,-0.037000,0.008000,0.094675,,,,
p02,gentle,28,16.500000,2,0.660625,0.017000,-0.025000,-0.008000,0.089415,0.370375,-0.013000,,
p02,gentle,28,16.500000,2,1.051000,0.037000,-0.010000,0.027000,-0.010512,0.630625,-0.019000,,
p02,gentle,28,16.500000,2,1.701625,0.071000,-0.019000,0.052000,0.015769,0.480384,-0.018000,,
p02,gentle,28,16.500000,2,2.212009,0.048000,-0.005000,0.043000,-0.063113,0.640499,-0.027000,,
p02,gentle,28,16.500000,2,2.872624,0.025000,-0.025000,0.000000,0.026299,0.730750,-0.038000,,
p02,gentle,28,16.500000,2,3.613374,0.077000,-0.037000,0.040000,0.089356,0.480495,-0.027000,,
p02,gentle,28,16.500000,2,4.123874,0.084000,-0.026000,0.058000,0.052562,,,,
p02,gentle,28,16.500000,3,0.590489,0.020000,-0.018000,0.002000,0.042078,0.720625,-0.032000,,
p02,gentle,28,16.500000,3,1.331239,0.041000,-0.032000,0.009000,0.052562,0.340375,-0.038000,,
p02,gentle,28,16.500000,3,1.701614,0.072000,-0.038000,0.034000,0.241787,0.020000,-0.058000,,
p02,gentle,28,16.500000,3,1.741614,0.072000,-0.058000,0.014000,,0.010000,0.014000,,
p02,gentle,28,16.500000,3,1.771614,0.026000,0.017000,0.043000,,0.020013,-0.035000,,
p02,gentle,28,16.500000,3,1.801627,0.029000,-0.035000,-0.006000,,0.490364,-0.014000,,
p02,gentle,28,16.500000,3,2.312114,0.040000,-0.012000,0.028000,0.010519,1.531500,-0.026000,,
p02,gentle,28,16.500000,3,3.873614,0.026000,-0.022000,0.004000,0.052562,0.350375,-0.034000,,
p02,gentle,28,16.500000,3,4.243989,0.016000,-0.032000,-0.016000,0.110381,0.270254,-0.022000,,
p02,gentle,28,16.500000,3,4.534243,0.010000,-0.022000,-0.012000,0.052561,0.350249,-0.033000,,
p02,gentle,28,16.500000,3,4.894488,0.060000,-0.032000,0.028000,0.036818,,,,
p02,gentle,29,25.000000,1,0.660624,0.031000,-0.035000,-0.004000,0.126153,0.250250,-0.026000,,
p02,gentle,29,25.000000,1,0.930874,0.043000,-0.024000,0.019000,0.078844,0.420374,-0.005000,,
p02,gentle,29,25.000000,1,1.381249,0.050000,-0.004000,0.046000,0.010519,0.670625,-0.007000,,
p02,gentle,29,25.000000,1,2.081874,0.036000,-0.007000,0.029000,0.073636,0.540488,-0.033000,,
p02,gentle,29,25.000000,1,2.642373,0.057000,-0.033000,0.024000,0.099934,0.040000,-0.056000,,
p02,gentle,29,25.000000,1,2.692498,0.024000,-0.053000,-0.029000,,0.010000,-0.034000,,
p02,gentle,29,25.000000,1,2.712498,0.028000,-0.034000,-0.006000,,0.009997,-0.006000,,
p02,gentle,29,25.000000,1,2.742498,0.019000,-0.003000,0.016000,,0.010000,-0.012000,,
p02,gentle,29,25.000000,1,2.772498,0.014000,-0.012000,0.002000,,0.260250,-0.020000,,
p02,gentle,29,25.000000,1,3.052873,0.025000,-0.018000,0.007000,0.042050,0.430375,-0.028000,,
p02,gentle,29,25.000000,1,3.503248,0.025000,-0.026000,-0.001000,0.042050,0.480508,-0.040000,,
p02,gentle,29,25.000000,1,4.003756,0.044000,-0.036000,0.008000,0.094608,,,,
p02,gentle,29,25.000000,2,0.430375,0.023000,-0.003000,0.020000,0.136752,0.480500,-0.027000,,
p02,gentle,29,25.000000,2,0.930875,0.014000,-0.027000,-0.013000,0.105127,0.240245,-0.045000,,
p02,gentle,29,25.000000,2,1.191124,0.066000,-0.045000,0.021000,0.141919,0.420374,-0.022000,,
p02,gentle,29,25.000000,2,1.641499,0.025000,-0.022000,0.003000,0.047338,0.450500,-0.018000,,
p02,gentle,29,25.000000,2,2.111999,0.024000,-0.018000,0.006000,0.063075,0.330250,-0.031000,,
p02,gentle,29,25.000000,2,2.462249,0.076000,-0.031000,0.045000,0.157791,0.480488,-0.021000,,
p02,gentle,29,25.000000,2,2.972749,0.029000,-0.017000,0.012000,0.078895,,,,
p02,gentle,29,25.000000,3,0.410376,0.030000,0.001000,0.031000,0.084099,0.330257,-0.012000,,
p02,gentle,29,25.000000,3,0.760632,0.037000,-0.010000,0.027000,0.147269,0.410375,-0.036000,,
p02,gentle,29,25.000000,3,1.190999,0.091000,-0.032000,0.059000,0.173570,,,,
p02,gentle,29,25.000000,3,2.021874,0.018000,-0.017000,0.001000,0.031537,0.270250,-0.036000,,
p02,gentle,29,25.000000,3,2.312124,0.030000,-0.036000,-0.006000,0.178712,0.330250,-0.082000,,
p02,gentle,29,25.000000,3,2.662374,0.116000,-0.082000,0.034000,0.210388,0.410374,-0.032000,,
p02,gentle,29,25.000000,3,3.112873,0.033000,-0.029000,0.004000,0.068331,,,,
p02,gentle,30,50.000000,1,0.320249,0.081000,-0.031000,0.050000,0.257727,0.520491,-0.038000,,
p02,gentle,30,50.000000,1,0.870748,0.069000,-0.037000,0.032000,0.178831,0.310375,-0.047000,,
p02,gentle,30,50.000000,1,1.211123,0.038000,-0.047000,-0.009000,0.257556,0.220124,-0.054000,,
p02,gentle,30,50.000000,1,1.451247,0.074000,-0.054000,0.020000,0.231428,0.410375,-0.082000,,
p02,gentle,30,50.000000,1,1.891747,0.095000,-0.082000,0.013000,0.236532,,,,
p02,gentle,30,50.000000,2,0.430374,0.078000,-0.050000,0.028000,0.241947,0.380374,-0.067000,,
p02,gentle,30,50.000000,2,0.840748,0.090000,-0.067000,0.023000,0.284025,0.320368,-0.062000,,
p02,gentle,30,50.000000,2,1.191124,0.084000,-0.062000,0.022000,0.268067,0.350374,-0.070000,,
p02,gentle,30,50.000000,2,1.571497,0.122000,-0.065000,0.057000,0.231276,,,,
p02,gentle,30,50.000000,3,0.560620,0.100000,-0.057000,0.043000,0.215506,0.370383,-0.022000,,
p02,gentle,30,50.000000,3,0.961002,0.074000,-0.022000,0.052000,0.204985,0.420371,-0.043000,,
p02,gentle,30,50.000000,3,1.411369,0.071000,-0.043000,0.028000,0.220906,0.330374,-0.062000,,
p02,gentle,30,50.000000,3,1.771742,0.077000,-0.058000,0.019000,0.204995,0.360249,-0.043000,,
p02,gentle,30,50.000000,3,2.161991,0.050000,-0.043000,0.007000,0.157792,,,,
p02,normal,1,10.000000,1,1.911749,0.030000,-0.003000,0.027000,0.052597,0.070130,-0.012000,,
p02,normal,1,10.000000,1,2.011879,0.013000,-0.002000,0.011000,,0.550495,-0.002000,,
p02,normal,1,10.000000,1,2.572374,0.018000,-0.001000,0.017000,0.026281,0.790750,-0.001000,,
p02,normal,1,10.000000,1,3.383124,0.015000,0.001000,0.016000,0.005256,4.834498,-0.007000,,
p02,normal,1,10.000000,1,8.237622,0.008000,0.003000,0.011000,0.000000,0.010000,-0.003000,,
p02,normal,1,10.000000,1,8.257622,0.019000,-0.003000,0.016000,,0.029995,-0.071000,,
p02,normal,1,10.000000,1,8.297632,0.049000,-0.071000,-0.022000,,0.010000,-0.029000,,
p02,normal,1,10.000000,1,8.327747,0.081000,-0.029000,0.052000,,1.891750,-0.011000,,
p02,normal,1,10.000000,1,10.239497,0.018000,-0.005000,0.013000,-0.026281,0.010000,-0.004000,,
p02,normal,1,10.000000,1,10.259496,0.016000,-0.004000,0.012000,,0.060008,-0.007000,,
p02,normal,1,10.000000,1,10.329505,0.019000,-0.006000,0.013000,,1.381249,-0.011000,,
p02,normal,1,10.000000,1,11.720871,0.012000,-0.009000,0.003000,-0.010512,1.051000,-0.012000,,
p02,normal,1,10.000000,1,12.791871,0.011000,-0.009000,0.002000,0.026281,0.120125,-0.011000,,
p02,normal,1,10.000000,1,12.921996,0.008000,-0.010000,-0.002000,0.099896,0.009999,-0.012000,,
p02,normal,1,10.000000,1,12.941996,0.010000,-0.012000,-0.002000,,0.020000,-0.014000,,
p02,normal,1,10.000000,1,12.971996,0.010000,-0.014000,-0.004000,,0.039999,-0.015000,,
p02,normal,1,10.000000,1,13.021995,0.009000,-0.014000,-0.005000,,,,,
p02,normal,1,10.000000,2,1.861747,0.016000,-0.009000,0.007000,-0.005256,1.861749,-0.020000,,
p02,normal,1,10.000000,2,3.743486,0.022000,-0.020000,0.002000,0.115637,0.010006,-0.026000,,
p02,normal,1,10.000000,2,3.763492,0.029000,-0.026000,0.003000,,0.020004,-0.028000,,
p02,normal,1,10.000000,2,3.803490,0.065000,-0.028000,0.037000,,0.020007,-0.048000,,
p02,normal,1,10.000000,2,3.833493,0.046000,-0.048000,-0.002000,,3.513249,-0.017000,,
p02,normal,1,10.000000,2,7.386860,0.012000,-0.015000,-0.003000,0.042050,1.040874,-0.017000,,
p02,normal,1,10.000000,2,8.437734,0.014000,-0.014000,0.000000,0.005260,0.880750,-0.012000,,
p02,normal,1,10.000000,2,9.338609,0.017000,-0.011000,0.006000,0.026299,0.010000,-0.011000,,
p02,normal,1,10.000000,2,9.358609,0.018000,-0.011000,0.007000,,1.611499,-0.022000,,
p02,normal,1,10.000000,2,10.980108,0.017000,-0.022000,-0.005000,0.057857,0.110118,-0.008000,,
p02,normal,1,10.000000,2,11.110233,0.011000,-0.007000,0.004000,0.018162,0.030125,-0.009000,,
p02,normal,1,10.000000,2,11.150358,0.012000,-0.009000,0.003000,,0.040000,-0.010000,,
p02,normal,1,10.000000,2,11.200358,0.011000,-0.010000,0.001000,,0.080125,-0.012000,,
p02,normal,1,10.000000,2,11.290483,0.010000,-0.012000,-0.002000,0.162246,0.010000,-0.012000,,
p02,normal,1,10.000000,2,11.310483,0.009000,-0.012000,-0.003000,,,,,
p02,normal,1,10.000000,3,1.631499,0.009000,-0.007000,0.002000,0.021039,0.330375,-0.008000,,
p02,normal,1,10.000000,3,1.971874,0.044000,-0.008000,0.036000,0.068331,0.040000,-0.056000,,
p02,normal,1,10.000000,3,2.021874,0.056000,-0.056000,0.000000,,0.010000,-0.002000,,
p02,normal,1,10.000000,3,2.051874,0.056000,-0.002000,0.054000,,0.040000,-0.009000,,
p02,normal,1,10.000000,3,2.101999,0.022000,-0.005000,0.017000,,1.431374,-0.007000,,
p02,normal,1,10.000000,3,3.543373,0.009000,-0.005000,0.004000,0.010512,0.710631,-0.011000,,
p02,normal,1,10.000000,3,4.264004,0.016000,-0.010000,0.006000,0.042049,2.372240,-0.015000,,
p02,normal,1,10.000000,3,6.656248,0.011000,-0.012000,-0.001000,0.036793,0.420375,-0.014000,,
p02,normal,1,10.000000,3,7.086622,0.011000,-0.011000,0.000000,0.000000,0.490484,-0.020000,,
p02,normal,1,10.000000,3,7.587122,0.025000,-0.016000,0.009000,0.000000,0.510374,-0.020000,,
p02,normal,1,10.000000,3,8.117496,0.012000,-0.013000,-0.001000,-0.010519,0.650500,-0.024000,,
p02,normal,1,10.000000,3,8.778121,0.026000,-0.023000,0.003000,0.031558,0.510500,-0.010000,,
p02,normal,1,10.000000,3,9.298621,0.011000,-0.006000,0.005000,0.031558,0.700625,-0.027000,,
p02,normal,1,10.000000,3,10.009246,0.018000,-0.016000,0.002000,0.015779,,,,
p02,normal,2,12.500000,1,2.882761,0.036000,-0.010000,0.026000,0.010512,1.631507,-0.036000,,
p02,normal,2,12.500000,1,4.534256,0.018000,-0.034000,-0.016000,0.015779,0.190250,-0.016000,,
p02,normal,2,12.500000,1,4.744499,0.024000,-0.010000,0.014000,-0.031537,0.780750,-0.013000,,
p02,normal,2,12.500000,1,5.545249,0.009000,-0.010000,-0.001000,0.000000,0.690629,-0.010000,,
p02,normal,2,12.500000,1,6.245878,0.008000,-0.006000,0.002000,0.010512,0.530500,-0.021000,,
p02,normal,2,12.500000,1,6.786373,0.032000,-0.010000,0.022000,-0.026281,0.130125,-0.011000,,
p02,normal,2,12.500000,1,6.926498,0.032000,-0.010000,0.022000,0.245917,0.040000,-0.007000,,
p02,normal,2,12.500000,1,6.976498,0.029000,-0.007000,0.022000,,,,,
p02,normal,2,12.500000,2,1.181117,0.024000,-0.004000,0.020000,-0.026299,0.430507,-0.011000,,
p02,normal,2,12.500000,2,1.641624,0.009000,-0.010000,-0.001000,0.021025,0.540499,-0.014000,,
p02,normal,2,12.500000,2,2.192116,0.025000,-0.014000,0.011000,0.047306,0.690625,-0.018000,,
p02,normal,2,12.500000,2,2.902741,0.035000,-0.017000,0.018000,0.026284,1.221125,-0.019000,,
p02,normal,2,12.500000,2,4.153866,0.043000,0.003000,0.046000,-0.026298,0.020123,-0.032000,,
p02,normal,2,12.500000,2,4.193991,0.051000,-0.032000,0.019000,,0.010000,-0.026000,,
p02,normal,2,12.500000,2,4.213991,0.011000,-0.026000,-0.015000,,0.020000,-0.024000,,
p02,normal,2,12.500000,2,4.243991,0.023000,-0.024000,-0.001000,,0.010011,-0.007000,,
p02,normal,2,12.500000,2,4.264002,0.055000,-0.007000,0.048000,,0.630634,-0.045000,,
p02,normal,2,12.500000,2,4.914625,0.020000,-0.042000,-0.022000,0.084095,0.180125,-0.025000,,
p02,normal,2,12.500000,2,5.104740,0.030000,-0.023000,0.007000,0.005552,0.350378,-0.017000,,
p02,normal,2,12.500000,2,5.475119,0.008000,-0.013000,-0.005000,0.073634,0.370368,-0.022000,,
p02,normal,2,12.500000,2,5.855490,0.011000,-0.020000,-0.009000,0.057819,0.430375,-0.013000,,
p02,normal,2,12.500000,2,6.295865,0.048000,-0.012000,0.036000,0.015779,0.910875,-0.014000,,
p02,normal,2,12.500000,2,7.216740,0.009000,-0.009000,0.000000,-0.010519,,,,
p02,normal,2,12.500000,3,0.840875,0.013000,-0.019000,-0.006000,0.052562,0.400371,-0.015000,,
p02,normal,2,12.500000,3,1.261250,0.010000,-0.008000,0.002000,-0.021025,0.570499,-0.010000,,
p02,normal,2,12.500000,3,1.841749,0.032000,-0.009000,0.023000,0.015770,2.702499,-0.037000,,
p02,normal,2,12.500000,3,4.574248,0.043000,-0.037000,0.006000,0.215648,0.790753,-0.018000,,
p02,normal,2,12.500000,3,5.395001,0.009000,-0.015000,-0.006000,0.015779,0.270250,-0.006000,,
p02,normal,2,12.500000,3,5.675248,0.029000,-0.002000,0.027000,-0.010520,,,,
p02,normal,3,16.500000,1,1.311249,0.017000,-0.021000,-0.004000,0.042078,0.920874,-0.026000,,
p02,normal,3,16.500000,1,2.242123,0.017000,-0.017000,0.000000,0.031538,1.501380,-0.065000,,
p02,normal,3,16.500000,1,3.763503,0.027000,-0.059000,-0.032000,0.052596,0.200258,-0.042000,,
p02,normal,3,16.500000,1,3.983756,0.022000,-0.040000,-0.018000,0.047306,0.380377,-0.062000,,
p02,normal,3,16.500000,1,4.384125,0.064000,-0.062000,0.002000,0.105123,0.590500,-0.043000,,
p02,normal,3,16.500000,1,5.014622,0.043000,-0.043000,0.000000,0.142012,,,,
p02,normal,3,16.500000,2,0.870868,0.010000,-0.029000,-0.019000,0.105125,0.130125,-0.036000,,
p02,normal,3,16.500000,2,1.010993,0.030000,-0.026000,0.004000,0.053794,0.450370,-0.024000,,
p02,normal,3,16.500000,2,1.481367,0.010000,-0.021000,-0.011000,0.094675,0.300250,-0.011000,,
p02,normal,3,16.500000,2,1.791617,0.033000,-0.007000,0.026000,-0.010519,0.510367,-0.007000,,
p02,normal,3,16.500000,2,2.332117,0.028000,-0.007000,0.021000,0.105194,0.860757,-0.049000,,
p02,normal,3,16.500000,2,3.202999,0.019000,-0.044000,-0.025000,0.047339,0.130125,-0.046000,,
p02,normal,3,16.500000,2,3.353117,0.043000,-0.046000,-0.003000,0.161383,0.020008,-0.044000,,
p02,normal,3,16.500000,2,3.393124,0.018000,-0.044000,-0.026000,,0.030130,-0.043000,,
p02,normal,3,16.500000,2,3.433247,0.018000,-0.043000,-0.025000,,0.010000,-0.029000,,
p02,normal,3,16.500000,2,3.453241,0.190000,-0.029000,0.161000,,0.140125,-0.044000,,
p02,normal,3,16.500000,2,3.633366,0.016000,-0.043000,-0.027000,1.455843,0.100125,-0.047000,,
p02,normal,3,16.500000,2,3.753491,0.017000,-0.047000,-0.030000,0.199750,,,,
p02,normal,3,16.500000,2,3.968741,0.009000,-0.064000,-0.055000,,0.030000,-0.055000,,
p02,normal,3,16.500000,2,4.008741,0.014000,-0.054000,-0.040000,,0.040000,-0.040000,,
p02,normal,3,16.500000,2,4.058741,0.011000,-0.037000,-0.026000,,,,,
p02,normal,3,16.500000,3,0.600625,0.013000,-0.026000,-0.013000,0.047337,0.210250,-0.017000,,
p02,normal,3,16.500000,3,0.820875,0.014000,0.004000,0.018000,-0.063075,1.301124,-0.020000,,
p02,normal,3,16.500000,3,2.131999,0.018000,-0.018000,0.000000,0.042078,0.420500,-0.018000,,
p02,normal,3,16.500000,3,2.572499,0.020000,-0.010000,0.010000,-0.021025,0.430375,-0.080000,,
p02,normal,3,16.500000,3,3.022874,0.086000,-0.080000,0.006000,0.383958,0.009988,-0.005000,,
p02,normal,3,16.500000,3,3.052873,0.023000,-0.005000,0.018000,,0.020000,0.018000,,
p02,normal,3,16.500000,3,3.092873,0.042000,0.024000,0.066000,,0.550500,-0.020000,,
p02,normal,3,16.500000,3,3.663498,0.008000,-0.004000,0.004000,-0.052562,0.300255,-0.015000,,
p02,normal,3,16.500000,3,3.973753,0.031000,-0.015000,0.016000,0.052596,0.240258,-0.007000,,
p02,normal,3,16.500000,3,4.234006,0.011000,-0.003000,0.008000,0.052595,0.790749,-0.024000,,
p02,normal,3,16.500000,3,5.034747,0.062000,-0.019000,0.043000,0.042050,0.910875,-0.015000,,
p02,normal,3,16.500000,3,5.965622,0.024000,-0.015000,0.009000,0.031537,,,,
p02,normal,4,25.000000,1,0.600500,0.025000,-0.041000,-0.016000,0.089415,0.220250,-0.024000,,
p02,normal,4,25.000000,1,0.840750,0.018000,-0.017000,0.001000,0.015779,0.520493,-0.032000,,
p02,normal,4,25.000000,1,1.371250,0.052000,-0.031000,0.021000,0.110383,0.450375,-0.012000,,
p02,normal,4,25.000000,1,1.841625,0.049000,-0.010000,0.039000,0.084156,0.500499,-0.010000,,
p02,normal,4,25.000000,1,2.362124,0.010000,-0.010000,0.000000,0.026298,0.450495,-0.021000,,
p02,normal,4,25.000000,1,2.822624,0.048000,-0.019000,0.029000,0.089358,0.510500,-0.035000,,
p02,normal,4,25.000000,1,3.363124,0.036000,-0.035000,0.001000,0.110384,0.340250,-0.036000,,
p02,normal,4,25.000000,1,3.723374,0.069000,-0.036000,0.033000,0.131492,0.400259,-0.016000,,
p02,normal,4,25.000000,1,4.153758,0.022000,-0.016000,0.006000,0.115708,,,,
p02,normal,4,25.000000,2,0.820745,0.076000,-0.040000,0.036000,0.084155,0.570500,-0.039000,,
p02,normal,4,25.000000,2,1.421370,0.101000,-0.039000,0.062000,0.126150,0.640625,-0.032000,,
p02,normal,4,25.000000,2,2.101995,0.036000,-0.030000,0.006000,0.031539,0.430379,-0.026000,,
p02,normal,4,25.000000,2,2.552374,0.046000,-0.020000,0.026000,-0.026298,0.460500,-0.026000,,
p02,normal,4,25.000000,2,3.032870,0.040000,-0.025000,0.015000,0.063075,0.510510,-0.039000,,
p02,normal,4,25.000000,2,3.573380,0.093000,-0.039000,0.054000,0.168191,0.600504,-0.028000,,
p02,normal,4,25.000000,2,4.203874,0.035000,-0.028000,0.007000,0.099932,,,,
p02,normal,4,25.000000,3,0.700625,0.050000,-0.035000,0.015000,0.052562,0.620625,-0.054000,,
p02,normal,4,25.000000,3,1.351250,0.068000,-0.052000,0.016000,0.120894,0.390366,-0.041000,,
p02,normal,4,25.000000,3,1.771625,0.070000,-0.037000,0.033000,0.136662,0.730638,-0.028000,,
p02,normal,4,25.000000,3,2.522262,0.039000,-0.028000,0.011000,0.094669,0.330250,-0.018000,,
p02,normal,4,25.000000,3,2.882624,0.015000,-0.017000,-0.002000,0.131493,0.360375,-0.046000,,
p02,normal,4,25.000000,3,3.262999,0.057000,-0.046000,0.011000,0.131406,0.290255,0.000000,,
p02,normal,4,25.000000,3,3.583254,0.025000,0.000000,0.025000,0.031559,0.080125,0.010000,,
p02,normal,4,25.000000,3,3.673374,0.013000,0.013000,0.026000,0.149766,0.430375,-0.007000,,
p02,normal,4,25.000000,3,4.123749,0.013000,-0.004000,0.009000,-0.005260,,,,
p02,normal,5,50.000000,1,0.890878,0.044000,-0.022000,0.022000,0.199865,0.250250,-0.026000,,
p02,normal,5,50.000000,1,1.161125,0.016000,-0.026000,-0.010000,0.226175,0.190125,-0.035000,,
p02,normal,5,50.000000,1,1.361250,0.074000,-0.035000,0.039000,0.131492,0.450370,-0.044000,,
p02,normal,5,50.000000,1,1.841749,0.043000,-0.044000,-0.001000,0.210389,0.240250,-0.069000,,
p02,normal,5,50.000000,1,2.111999,0.067000,-0.069000,-0.002000,0.294543,0.340375,-0.093000,,
p02,normal,5,50.000000,1,2.482374,0.101000,-0.092000,0.009000,0.220762,0.240250,-0.013000,,
p02,normal,5,50.000000,1,2.762624,0.021000,-0.012000,0.009000,0.057819,,,,
p02,normal,5,50.000000,2,0.560499,0.073000,-0.073000,0.000000,0.273504,0.210251,-0.060000,,
p02,normal,5,50.000000,2,0.800750,0.096000,-0.059000,0.037000,0.278763,0.280247,-0.009000,,
p02,normal,5,50.000000,2,1.120999,0.028000,-0.009000,0.019000,0.205128,0.280363,-0.047000,,
p02,normal,5,50.000000,2,1.421374,0.058000,-0.047000,0.011000,0.268074,0.300244,-0.085000,,
p02,normal,5,50.000000,2,1.751624,0.079000,-0.085000,-0.006000,0.236686,0.230250,-0.016000,,
p02,normal,5,50.000000,2,2.011874,0.026000,-0.012000,0.014000,0.042078,,,,
p02,normal,5,50.000000,3,0.590625,0.086000,-0.091000,-0.005000,0.383706,0.210111,-0.057000,,
p02,normal,5,50.000000,3,0.820750,0.093000,-0.057000,0.036000,0.257725,0.240125,-0.009000,,
p02,normal,5,50.000000,3,1.090999,0.039000,-0.009000,0.030000,0.189350,0.270132,-0.057000,,
p02,normal,5,50.000000,3,1.381256,0.074000,-0.057000,0.017000,0.378686,0.280246,-0.079000,,
p02,normal,5,50.000000,3,1.691624,0.074000,-0.076000,-0.002000,0.268068,0.250250,-0.022000,,
p02,normal,5,50.000000,3,1.961874,0.023000,-0.017000,0.006000,0.099869,,,,
p02,sharp,31,10.000000,1,0.660625,0.011000,-0.017000,-0.006000,0.047337,0.340375,-0.027000,,
p02,sharp,31,10.000000,1,1.021000,0.009000,-0.026000,-0.017000,0.094675,1.211124,-0.031000,,
p02,sharp,31,10.000000,1,2.242124,0.027000,-0.027000,0.000000,0.015780,0.009999,-0.025000,,
p02,sharp,31,10.000000,1,2.262124,0.033000,-0.025000,0.008000,,5.304998,-0.020000,,
p02,sharp,31,10.000000,1,7.577122,0.011000,-0.018000,-0.007000,0.000000,1.991865,-0.026000,,
p02,sharp,31,10.000000,1,9.578997,0.029000,-0.026000,0.003000,0.178712,0.009989,-0.001000,,
p02,sharp,31,10.000000,1,9.598997,0.039000,-0.001000,0.038000,,0.040002,-0.031000,,
p02,sharp,31,10.000000,1,9.658999,0.065000,-0.031000,0.034000,,0.070125,-0.031000,,
